user_id,poi_id,rating,id
21,904254510,,410
21,9140719566,,411
21,366301428,,412
21,904330915,,413
21,1776511037,,414
21,1486422689,,415
21,2627418546,,416
21,9258428518,,417
21,247777942,,418
21,474260844,,419
21,7989605449,,420
21,7281160587,,421
21,4489601833,,422
21,87291138,,423
21,122790588,,424
21,2627312981,,425
21,463185163,,426
21,8222972072,,427
21,2546347647,,428
21,5446426021,,429
21,5878659419,,430
21,30967983,,431
21,4013135970,,432
21,1486422690,,433
21,9258416518,,434
21,5329649749,,435
21,586101291,,436
21,904483957,,437
21,9257956017,,438
21,285570325,,439
21,5418530128,,440
30,592528323,5,441
30,7238472079,4,442
30,5416162471,5,443
30,865127426,4,444
30,9258428518,5,445
30,1486422689,5,446
30,6382360815,3,447
30,5446426021,5,448
30,904483957,2,449
30,904254510,5,450
30,7637177,4,451
30,474260844,4,452
30,904330915,2,453
30,8986656082,2,454
30,5843300285,4,455
30,463185163,3,456
30,29415493,5,457
30,30967983,2,458
30,1486422690,5,459
30,474474478,2,460
30,2917546802,,461
30,991899601,,462
30,1014938188,,463
30,4401440792,,464
30,1776511037,,465
30,247777942,,466
30,7989605449,,467
30,5128689863,,468
30,5896287798,,469
30,5418315061,,470
30,5369294463,,471
30,9257956017,,472
30,2627312981,,473
30,9257947317,,474
30,5878659419,,475
30,8222972072,,476
30,7632686724,,477
30,5446565622,,478
30,5690533580,,479
30,9655742117,,480
31,2917546802,4,481
31,3787936,5,482
31,865127426,2,483
31,366301422,5,484
31,1014938188,2,485
31,5063175822,2,486
31,9654025117,2,487
31,59224731,5,488
31,9258416518,1,489
31,474474478,1,490
31,529060747,5,491
31,9257947317,2,492
31,7238472079,2,493
31,1486422687,2,494
31,5878659419,1,495
31,444446827,1,496
31,5418315061,1,497
31,2517399085,3,498
31,285570325,3,499
31,904483957,1,500
31,402383814,,501
31,463185163,,502
31,4489601833,,503
31,592528274,,504
31,9257947217,,505
31,7632686724,,506
31,904330915,,507
31,9123094683,,508
31,586101291,,509
31,1776511037,,510
31,5446565622,,511
31,2627418546,,512
31,285592032,,513
31,5418530128,,514
31,1014938186,,515
31,5155291653,,516
31,5423988300,,517
31,4379475278,,518
31,4013135970,,519
31,5690533580,,520
32,463185163,4,521
32,4379475278,3,522
32,5155291653,4,523
32,991899666,4,524
32,5416162471,4,525
32,4832439737,5,526
32,991899601,3,527
32,1486422690,4,528
32,270672566,2,529
32,5128689863,3,530
32,5752004354,4,531
32,3787936,4,532
32,310356391,3,533
32,577455410,3,534
32,247777942,4,535
32,7989605449,3,536
32,9293068748,3,537
32,7632686724,3,538
32,5843300285,3,539
32,6376853900,1,540
32,779724306,,541
32,9257956017,,542
32,4013135970,,543
32,7628527,,544
32,5896287798,,545
32,4832446778,,546
32,5446565622,,547
32,9258428518,,548
32,9140719566,,549
32,30967921,,550
32,865127426,,551
32,5418315061,,552
32,76613809,,553
32,366301428,,554
32,991899628,,555
32,1446213393,,556
32,1014938186,,557
32,9123094683,,558
32,5690533580,,559
32,59224731,,560
33,5155291653,3,561
33,340233813,,562
33,4832439737,,563
33,463185163,,564
33,5690533580,,565
33,474474478,,566
33,270672566,,567
33,5446426021,4,568
33,5604114156,,569
33,9123094683,5,570
33,4832446778,,571
33,991899601,,572
33,4379475278,4,573
33,1776511037,5,574
33,8986656082,,575
33,6382360815,,576
33,5843300285,,577
33,2917546802,3,578
33,7632686724,,579
33,9258428518,,580
33,592528274,5,581
33,9655742117,,582
33,5423988300,5,583
33,1486422687,,584
33,577455410,5,585
33,2546347647,,586
33,5063175822,5,587
33,9293067755,,588
33,444446827,,589
33,30967983,,590
33,4401440792,,591
33,59224731,4,592
33,5418530128,,593
33,3787936,,594
33,7238472079,4,595
33,904254510,,596
33,76613809,5,597
33,285570325,,598
33,586101291,,599
33,5896287798,,600
34,592528274,3,601
34,5423988300,4,602
34,4489601833,3,603
34,9257956017,4,604
34,122790588,5,605
34,444446827,3,606
34,1014938188,5,607
34,5752004354,5,608
34,9293067755,3,609
34,2917546802,2,610
34,87291138,5,611
34,5128689863,4,612
34,5369294463,3,613
34,8904584261,2,614
34,2517399085,2,615
34,991899630,4,616
34,904254510,5,617
34,5896287798,1,618
34,5843300285,4,619
34,9655742117,5,620
34,4832446778,,621
34,1776511037,,622
34,904330915,,623
34,2627418546,,624
34,1486422689,,625
34,904483957,,626
34,310356391,,627
34,1014938186,,628
34,8222972072,,629
34,592528323,,630
34,6376853900,,631
34,1818499802,,632
34,340233813,,633
34,474260844,,634
34,991899666,,635
34,5878659419,,636
34,4379475278,,637
34,29415493,,638
34,285570325,,639
34,9258416518,,640
35,9140719566,3,641
35,9257947217,3,642
35,991899664,5,643
35,9258416518,2,644
35,1739618198,4,645
35,76613809,5,646
35,7628527,2,647
35,2546347647,3,648
35,5604114156,1,649
35,1486422690,3,650
35,529060747,1,651
35,30967983,4,652
35,6376853900,1,653
35,122790588,2,654
35,1818499802,1,655
35,586101291,1,656
35,29415493,4,657
35,991899630,3,658
35,9654025117,5,659
35,5752004354,3,660
35,592528323,,661
35,4832439737,,662
35,5416162471,,663
35,366301422,,664
35,1486422687,,665
35,87291138,,666
35,3787936,,667
35,5423988300,,668
35,7637177,,669
35,5063175822,,670
35,366301428,,671
35,7989605449,,672
35,7238472079,,673
35,340233810,,674
35,2517399085,,675
35,474474478,,676
35,1014938188,,677
35,4379475278,,678
35,9257956017,,679
35,1486422689,,680
36,9258428518,5,681
36,9257956017,4,682
36,5369294463,1,683
36,59224731,4,684
36,122790588,3,685
36,6376853900,1,686
36,865127426,4,687
36,30967983,1,688
36,991899628,4,689
36,2917546802,5,690
36,4489601833,1,691
36,9258409719,2,692
36,5155291653,5,693
36,7238472079,3,694
36,592528274,1,695
36,5446426021,1,696
36,340233813,4,697
36,474260844,3,698
36,1014938188,4,699
36,444446827,3,700
36,4832439737,,701
36,7281160587,,702
36,1486422687,,703
36,7989605449,,704
36,5423988300,,705
36,1486422689,,706
36,310356391,,707
36,1446213393,,708
36,8904584261,,709
36,9654025117,,710
36,9123094683,,711
36,3787936,,712
36,76613809,,713
36,9257947217,,714
36,991899630,,715
36,9293067755,,716
36,4379475278,,717
36,285570325,,718
36,529060747,,719
36,2517399085,,720
37,5063175822,3,721
37,30967983,2,722
37,247777942,3,723
37,5423988300,3,724
37,122790588,5,725
37,592528274,5,726
37,2546347647,4,727
37,7281160587,4,728
37,270672566,1,729
37,4489601833,3,730
37,8222972072,4,731
37,5446565622,5,732
37,366301422,5,733
37,2917546802,5,734
37,29415493,5,735
37,5369294463,3,736
37,5604114156,5,737
37,586101291,3,738
37,1014938186,4,739
37,444446827,3,740
37,529060747,,741
37,9258416518,,742
37,1446213393,,743
37,4832439737,,744
37,4379475278,,745
37,5878659419,,746
37,87291138,,747
37,991899666,,748
37,9140719566,,749
37,3787936,,750
37,2627312981,,751
37,904483957,,752
37,5155291653,,753
37,9257956017,,754
37,779724306,,755
37,991899601,,756
37,474474478,,757
37,310356391,,758
37,9258428518,,759
37,366301428,,760
38,592528323,5,761
38,1739618198,5,762
38,285592032,5,763
38,30967983,5,764
38,4013135970,5,765
38,8986656082,4,766
38,285570325,4,767
38,340233810,5,768
38,444446827,2,769
38,5752004354,5,770
38,7632686724,4,771
38,865127426,5,772
38,9293067755,3,773
38,4489601833,5,774
38,904330915,4,775
38,4401440792,5,776
38,1446213393,2,777
38,310356391,5,778
38,340233813,3,779
38,5369294463,5,780
38,5843300285,,781
38,5446426021,,782
38,1486422687,,783
38,87291138,,784
38,5128689863,,785
38,9257947217,,786
38,7628527,,787
38,8222972072,,788
38,7281160587,,789
38,4832446778,,790
38,474260844,,791
38,991899628,,792
38,463185163,,793
38,5878659419,,794
38,29415493,,795
38,904254510,,796
38,9257947317,,797
38,122790588,,798
38,5423988300,,799
38,9655742117,,800
39,991899628,4,801
39,9257947317,2,802
39,7637177,3,803
39,247777942,3,804
39,310356391,5,805
39,29415493,4,806
39,30967983,2,807
39,9258428518,3,808
39,9655742117,4,809
39,9257947217,2,810
39,5416162471,2,811
39,9140719566,,812
39,991899666,,813
39,9293067755,3,814
39,2627418546,,815
39,366301422,5,816
39,7628527,2,817
39,270672566,,818
39,6382360815,4,819
39,340233813,3,820
39,59224731,5,821
39,76613809,5,822
39,1739618198,,823
39,9258416518,,824
39,5446565622,5,825
39,9257956017,3,826
39,5690533580,,827
39,5418315061,,828
39,5604114156,,829
39,586101291,,830
39,904254510,,831
39,5446426021,,832
39,7281160587,,833
39,3787936,,834
39,402383814,,835
39,1486422690,,836
39,991899664,,837
39,5063175822,,838
39,1818499802,,839
39,4832439737,,840
40,9293068748,1,841
40,270672566,1,842
40,1486422690,1,843
40,5128689863,3,844
40,592528323,4,845
40,1739618198,2,846
40,9257956017,1,847
40,1014938186,3,848
40,7238472079,1,849
40,586101291,1,850
40,4832439737,1,851
40,9258416518,1,852
40,577455410,2,853
40,4013135970,1,854
40,122790588,4,855
40,9293067755,1,856
40,1446213393,4,857
40,6382360815,3,858
40,366301422,2,859
40,5896287798,1,860
40,4832446778,,861
40,529060747,,862
40,285592032,,863
40,5752004354,,864
40,9655742117,,865
40,463185163,,866
40,9258409719,,867
40,474474478,,868
40,5329649749,,869
40,1818499802,,870
40,592528274,,871
40,5416162471,,872
40,9258428518,,873
40,444446827,,874
40,6376853900,,875
40,779724306,,876
40,285570325,,877
40,7281160587,,878
40,4379475278,,879
40,4401440792,,880
41,529060747,3,881
41,9123094683,3,882
41,4013135970,1,883
41,7238472079,2,884
41,1014938188,4,885
41,5155291653,4,886
41,4401440792,4,887
41,366301422,4,888
41,9655742117,3,889
41,247777942,4,890
41,9257947317,3,891
41,9258409719,4,892
41,122790588,5,893
41,285592032,4,894
41,4379475278,2,895
41,5896287798,1,896
41,991899628,5,897
41,4489601833,2,898
41,9258428518,1,899
41,991899601,4,900
41,285570325,,901
41,5416162471,,902
41,7281160587,,903
41,8986656082,,904
41,592528323,,905
41,5878659419,,906
41,9258416518,,907
41,5423988300,,908
41,8904584261,,909
41,4832439737,,910
41,9257956017,,911
41,7989605449,,912
41,904483957,,913
41,5369294463,,914
41,904254510,,915
41,1446213393,,916
41,5329649749,,917
41,1818499802,,918
41,5690533580,,919
41,9257947217,,920
42,444446827,5,921
42,7628527,5,922
42,340233810,5,923
42,8904584261,5,924
42,1014938188,5,925
42,1776511037,5,926
42,1818499802,2,927
42,5446426021,5,928
42,474474478,3,929
42,7281160587,5,930
42,904330915,5,931
42,402383814,5,932
42,5690533580,3,933
42,340233813,5,934
42,1486422689,5,935
42,7632686724,5,936
42,5423988300,5,937
42,4013135970,3,938
42,59224731,5,939
42,5418315061,5,940
42,5416162471,,941
42,9293067755,,942
42,9257947317,,943
42,122790588,,944
42,1486422687,,945
42,4832439737,,946
42,7238472079,,947
42,779724306,,948
42,4379475278,,949
42,5896287798,,950
42,3787936,,951
42,1739618198,,952
42,9293068748,,953
42,2627312981,,954
42,7637177,,955
42,991899664,,956
42,366301428,,957
42,9655742117,,958
42,310356391,,959
42,5128689863,,960
43,5878659419,3,961
43,1486422689,5,962
43,1446213393,4,963
43,340233810,4,964
43,5446565622,4,965
43,87291138,5,966
43,1014938186,4,967
43,5369294463,3,968
43,3787936,4,969
43,592528274,3,970
43,76613809,4,971
43,2517399085,4,972
43,991899630,3,973
43,59224731,5,974
43,30967983,4,975
43,122790588,5,976
43,5418315061,4,977
43,865127426,4,978
43,991899628,5,979
43,5690533580,3,980
43,2627312981,,981
43,366301428,,982
43,2546347647,,983
43,904330915,,984
43,9140719566,,985
43,8904584261,,986
43,1818499802,,987
43,29415493,,988
43,366301422,,989
43,9258409719,,990
43,779724306,,991
43,9654025117,,992
43,1486422690,,993
43,4489601833,,994
43,270672566,,995
43,991899666,,996
43,5416162471,,997
43,4832446778,,998
43,9293068748,,999
43,9258416518,,1000
44,991899664,3,1001
44,5446565622,3,1002
44,5843300285,3,1003
44,4832439737,4,1004
44,285570325,5,1005
44,2917546802,5,1006
44,1014938188,4,1007
44,991899666,5,1008
44,592528323,5,1009
44,4489601833,4,1010
44,122790588,5,1011
44,1486422690,5,1012
44,9258428518,4,1013
44,9654025117,5,1014
44,5690533580,3,1015
44,7281160587,4,1016
44,5155291653,5,1017
44,5063175822,3,1018
44,4832446778,4,1019
44,904483957,4,1020
44,1446213393,,1021
44,285592032,,1022
44,30967983,,1023
44,9257956017,,1024
44,7637177,,1025
44,2546347647,,1026
44,865127426,,1027
44,9258416518,,1028
44,5604114156,,1029
44,6376853900,,1030
44,4379475278,,1031
44,8986656082,,1032
44,7632686724,,1033
44,9123094683,,1034
44,5416162471,,1035
44,366301428,,1036
44,1014938186,,1037
44,3787936,,1038
44,1776511037,,1039
44,474260844,,1040
45,6376853900,1,1041
45,5878659419,5,1042
45,340233813,3,1043
45,30967983,2,1044
45,9257947317,1,1045
45,9293067755,4,1046
45,1486422689,5,1047
45,9257956017,4,1048
45,310356391,5,1049
45,5843300285,2,1050
45,779724306,3,1051
45,991899601,3,1052
45,7632686724,2,1053
45,247777942,1,1054
45,5416162471,5,1055
45,577455410,3,1056
45,5418315061,3,1057
45,1446213393,3,1058
45,9655742117,5,1059
45,9258428518,2,1060
45,7637177,,1061
45,2517399085,,1062
45,4379475278,,1063
45,1739618198,,1064
45,7989605449,,1065
45,4401440792,,1066
45,5155291653,,1067
45,5128689863,,1068
45,991899666,,1069
45,1776511037,,1070
45,5896287798,,1071
45,5446426021,,1072
45,3787936,,1073
45,366301422,,1074
45,285570325,,1075
45,904483957,,1076
45,2917546802,,1077
45,5690533580,,1078
45,76613809,,1079
45,7628527,,1080
46,5446426021,5,1081
46,270672566,1,1082
46,1818499802,1,1083
46,4832446778,5,1084
46,76613809,5,1085
46,779724306,1,1086
46,30967983,1,1087
46,3787936,5,1088
46,904483957,1,1089
46,30967921,5,1090
46,4832439737,5,1091
46,991899601,5,1092
46,5155291653,5,1093
46,7632686724,5,1094
46,4401440792,1,1095
46,5604114156,1,1096
46,4489601833,3,1097
46,1486422689,5,1098
46,247777942,5,1099
46,4379475278,2,1100
46,9257947317,,1101
46,5878659419,,1102
46,2627312981,,1103
46,29415493,,1104
46,5896287798,,1105
46,444446827,,1106
46,592528323,,1107
46,87291138,,1108
46,6376853900,,1109
46,2517399085,,1110
46,4013135970,,1111
46,402383814,,1112
46,5329649749,,1113
46,340233810,,1114
46,1446213393,,1115
46,5128689863,,1116
46,9258409719,,1117
46,7281160587,,1118
46,7989605449,,1119
46,865127426,,1120
47,9258409719,,1121
47,87291138,,1122
47,9258416518,,1123
47,8904584261,,1124
47,779724306,,1125
47,474260844,,1126
47,7632686724,,1127
47,9293068748,,1128
47,5063175822,,1129
47,402383814,,1130
47,577455410,,1131
47,5690533580,,1132
47,247777942,,1133
47,8986656082,,1134
47,529060747,,1135
47,30967983,,1136
47,904330915,,1137
47,2627312981,,1138
47,5369294463,,1139
47,474474478,,1140
47,2546347647,,1141
47,9257947217,,1142
47,7238472079,,1143
47,2517399085,,1144
47,9257947317,,1145
47,991899601,,1146
47,29415493,,1147
47,991899630,,1148
47,5155291653,,1149
47,7637177,,1150
47,6382360815,,1151
47,1486422690,,1152
47,592528323,,1153
47,76613809,,1154
47,904483957,,1155
47,4379475278,,1156
47,991899664,,1157
47,30967921,,1158
47,5604114156,,1159
47,4401440792,,1160
48,529060747,3,1161
48,5155291653,2,1162
48,1818499802,1,1163
48,991899664,4,1164
48,5446426021,5,1165
48,991899666,4,1166
48,991899630,4,1167
48,5896287798,1,1168
48,7637177,1,1169
48,8904584261,1,1170
48,5446565622,3,1171
48,7281160587,3,1172
48,9257956017,1,1173
48,30967983,1,1174
48,9654025117,5,1175
48,30967921,1,1176
48,310356391,3,1177
48,6376853900,1,1178
48,7989605449,2,1179
48,247777942,1,1180
48,592528274,,1181
48,1446213393,,1182
48,4013135970,,1183
48,87291138,,1184
48,5416162471,,1185
48,4489601833,,1186
48,4401440792,,1187
48,3787936,,1188
48,8222972072,,1189
48,9293067755,,1190
48,122790588,,1191
48,5418530128,,1192
48,9257947217,,1193
48,285570325,,1194
48,474260844,,1195
48,444446827,,1196
48,5418315061,,1197
48,865127426,,1198
48,366301428,,1199
48,9258416518,,1200
49,5329649749,5,1201
49,7632686724,1,1202
49,5752004354,5,1203
49,1486422690,1,1204
49,7281160587,1,1205
49,59224731,5,1206
49,29415493,5,1207
49,7238472079,1,1208
49,577455410,1,1209
49,8904584261,1,1210
49,592528323,5,1211
49,87291138,5,1212
49,1014938188,5,1213
49,9257947217,5,1214
49,366301422,5,1215
49,1739618198,5,1216
49,9257947317,5,1217
49,4489601833,1,1218
49,5878659419,5,1219
49,247777942,1,1220
49,310356391,,1221
49,402383814,,1222
49,1486422689,,1223
49,991899628,,1224
49,586101291,,1225
49,2517399085,,1226
49,30967983,,1227
49,9258409719,,1228
49,2546347647,,1229
49,463185163,,1230
49,592528274,,1231
49,4379475278,,1232
49,991899666,,1233
49,5446565622,,1234
49,7637177,,1235
49,991899630,,1236
49,9654025117,,1237
49,5843300285,,1238
49,8222972072,,1239
49,4832446778,,1240
50,5604114156,,1241
50,5690533580,2,1242
50,3787936,1,1243
50,7238472079,4,1244
50,7281160587,2,1245
50,5878659419,3,1246
50,5446565622,2,1247
50,5128689863,2,1248
50,7637177,1,1249
50,8986656082,,1250
50,366301422,5,1251
50,87291138,4,1252
50,4832446778,1,1253
50,1486422689,1,1254
50,9258428518,1,1255
50,904483957,1,1256
50,1818499802,1,1257
50,402383814,4,1258
50,1486422690,1,1259
50,991899601,3,1260
50,5446426021,4,1261
50,6376853900,,1262
50,577455410,4,1263
50,9258416518,,1264
50,474474478,,1265
50,30967983,,1266
50,4832439737,,1267
50,5896287798,,1268
50,29415493,,1269
50,779724306,,1270
50,9257956017,,1271
50,904254510,,1272
50,6382360815,,1273
50,247777942,,1274
50,991899666,,1275
50,991899628,,1276
50,4379475278,,1277
50,904330915,,1278
50,1014938188,,1279
50,5155291653,,1280
19,5416162471,,1281
19,9258409719,,1282
19,247777942,,1283
19,402383814,,1284
19,7637177,,1285
19,1486422689,,1286
19,5878659419,,1287
19,285570325,,1288
19,586101291,,1289
19,5063175822,,1290
19,2627418546,,1291
19,1486422687,,1292
19,76613809,,1293
19,474474478,,1294
19,6382360815,,1295
19,5690533580,,1296
19,8222972072,,1297
19,9293068748,,1298
19,7628527,,1299
19,6376853900,,1300
19,7238472079,,1301
19,2627312981,,1302
19,1446213393,,1303
19,991899666,,1304
19,29415493,,1305
19,122790588,,1306
19,4832439737,,1307
19,9258428518,,1308
19,30967983,,1309
19,9257947217,,1310
19,340233810,,1311
19,1014938186,,1312
19,5329649749,,1313
19,4489601833,,1314
19,529060747,,1315
19,5128689863,,1316
19,5752004354,,1317
19,1014938188,,1318
19,9123094683,,1319
19,340233813,,1320
19,991899628,,1321
19,247777942,,1322
19,2517399085,,1323
19,59224731,,1324
19,340233810,,1325
19,1486422690,,1326
19,9257956017,,1327
19,904483957,,1328
19,586101291,,1329
19,366301428,,1330
19,4489601833,,1331
19,4013135970,,1332
19,991899630,,1333
19,991899666,,1334
19,779724306,,1335
19,402383814,,1336
19,7637177,,1337
19,7632686724,,1338
19,2917546802,,1339
19,2546347647,,1340
19,5128689863,,1341
19,1446213393,,1342
19,2627312981,,1343
19,7281160587,,1344
19,592528323,,1345
19,8222972072,,1346
19,5063175822,,1347
19,1776511037,,1348
19,6382360815,,1349
19,4401440792,,1350
19,9654025117,,1351
19,6376853900,,1352
19,5752004354,,1353
19,30967921,,1354
19,285592032,,1355
19,310356391,,1356
19,9140719566,,1357
19,9293067755,,1358
19,865127426,,1359
19,76613809,,1360
19,529060747,,1361
19,4489601833,,1362
19,7989605449,,1363
19,1486422689,,1364
